top_comment_id,top_comment_health,top_comment_frame,article_topic,mean_thread_health
26660199.0,1,Legality,russia,1.0
26660446.0,1,Security,russia,1.0
26660792.0,0,Political,russia,1.0
26672471.0,0,Legality,russia,1.0
26659935.0,0,Health,russia,1.0
26664864.0,1,Morality,russia,0.5
26675462.0,1,Economic,russia,1.0
26664381.0,1,Legality,russia,1.0
26665741.0,0,Fairness,russia,1.0
26665553.0,1,Political,russia,1.0
26678167.0,1,Legality,russia,0.0
26658696.0,1,Economic,russia,0.6666666666666666
26661201.0,0,Legality,russia,1.0
26663798.0,1,Legality,russia,1.0
26666691.0,1,Legality,russia,0.6666666666666666
26658993.0,1,Legality,russia,1.0
26658786.0,1,Political,russia,1.0
26658984.0,1,Legality,russia,1.0
26664335.0,1,Legality,russia,1.0
26666702.0,1,Security,russia,1.0
26661281.0,1,Legality,russia,1.0
26659441.0,0,Legality,russia,1.0
26658598.0,1,Other,russia,1.0
26665749.0,0,Legality,russia,1.0
26673572.0,1,Legality,russia,1.0
26662853.0,1,Political,russia,1.0
26658424.0,1,Legality,russia,1.0
26662484.0,1,Legality,russia,1.0
26668794.0,1,Legality,russia,1.0
26673455.0,0,Legality,russia,0.0
26660844.0,0,Other,russia,1.0
26662267.0,1,Legality,russia,0.0
26661891.0,1,Political,russia,1.0
26658527.0,1,Cultural,russia,1.0
26658328.0,1,Legality,russia,1.0
26664322.0,1,Legality,russia,1.0
26663462.0,0,Other,russia,0.0
26658809.0,1,Legality,russia,0.0
26659478.0,1,Legality,russia,1.0
26659450.0,1,Other,russia,1.0
26663298.0,1,Political,russia,0.0
26671319.0,1,Other,russia,0.0
26659036.0,1,Political,russia,1.0
26664853.0,1,Legality,russia,0.5
26667233.0,1,Legality,russia,1.0
26664661.0,1,Other,russia,1.0
26661701.0,0,Political,russia,1.0
26658548.0,1,Legality,russia,1.0
26659080.0,1,Legality,russia,1.0
26658343.0,1,Other,russia,0.5
26662982.0,0,Legality,russia,1.0
26660941.0,1,Political,russia,0.6666666666666666
26663869.0,1,Legality,russia,1.0
26666967.0,1,Morality,russia,0.5
26663725.0,1,Legality,russia,0.0
26664703.0,1,Legality,russia,0.0
26664640.0,1,Economic,russia,0.0
26661204.0,0,Legality,russia,1.0
26670445.0,0,Political,russia,0.0
26670651.0,1,Other,russia,0.5
26658251.0,0,Political,russia,0.5
26658409.0,0,Other,russia,0.6666666666666666
26675694.0,1,Other,russia,1.0
26658414.0,1,Legality,russia,0.3333333333333333
26661842.0,1,Legality,russia,0.5
26660165.0,1,Legality,russia,0.5
26658939.0,1,Political,russia,1.0
26660133.0,1,Political,russia,1.0
26665194.0,1,Legality,russia,1.0
26662877.0,1,Political,russia,1.0
26672837.0,1,Political,russia,1.0
26672427.0,1,Other,russia,1.0
26673097.0,0,Political,russia,0.0
26672176.0,1,Legality,russia,1.0
26659547.0,1,Political,russia,1.0
26658688.0,1,Political,russia,1.0
26658932.0,1,Other,russia,1.0
26666077.0,1,Political,russia,1.0
26662671.0,1,Other,russia,1.0
26665302.0,1,Political,russia,0.0
26664958.0,1,Legality,russia,1.0
26661400.0,0,Other,russia,1.0
26674017.0,0,Other,russia,1.0
26672822.0,1,Legality,russia,1.0
26676927.0,1,Other,russia,1.0
26666651.0,1,Economic,russia,1.0
26659273.0,1,Other,russia,1.0
26665568.0,1,Political,russia,1.0
26658773.0,1,Legality,russia,0.6666666666666666
26662460.0,1,Political,russia,0.0
26665102.0,1,Political,russia,0.0
26663611.0,1,Political,russia,1.0
26670996.0,1,Political,russia,1.0
26666643.0,1,Security,russia,1.0
26658958.0,0,Legality,russia,1.0
26658888.0,1,Other,russia,1.0
26658374.0,1,Other,russia,0.3333333333333333
26658497.0,1,Legality,russia,1.0
26659334.0,1,Security,russia,0.0
26660891.0,1,Political,russia,1.0
26668134.0,1,Legality,russia,0.0
26667264.0,1,Legality,russia,1.0
26660061.0,1,Cultural,russia,1.0
26669023.0,1,Other,russia,1.0
26659303.0,1,Other,russia,1.0
26659402.0,1,Economic,russia,1.0
26658284.0,1,Legality,russia,0.6666666666666666
26658333.0,1,Legality,russia,0.3333333333333333
26662309.0,0,Legality,russia,1.0
26665308.0,1,Other,russia,1.0
26661661.0,1,Legality,russia,1.0
26661619.0,1,Legality,russia,1.0
26659002.0,0,Political,russia,0.0
26667472.0,1,Other,russia,1.0
26666848.0,0,Political,russia,1.0
26667102.0,1,Legality,russia,1.0
26663948.0,1,Legality,russia,1.0
26658978.0,1,Legality,russia,1.0
26658639.0,1,Legality,russia,1.0
26658503.0,1,Legality,russia,0.6666666666666666
26658305.0,0,Legality,russia,0.0
26661484.0,1,Legality,russia,0.0
26659003.0,1,Political,russia,1.0
26659714.0,1,Legality,russia,1.0
26660066.0,1,Other,russia,1.0
26660091.0,1,Legality,russia,1.0
26667922.0,1,Political,russia,0.6666666666666666
26669129.0,1,Political,russia,1.0
26664988.0,0,Political,russia,1.0
26660416.0,1,Legality,russia,1.0
26664591.0,1,Legality,russia,1.0
26666194.0,1,Other,russia,1.0
26668412.0,1,Other,russia,1.0
26668174.0,1,Other,russia,1.0
26670670.0,1,Economic,russia,1.0
26662004.0,1,Legality,russia,1.0
26660210.0,0,Political,russia,1.0
26660184.0,1,Legality,russia,1.0
26658423.0,1,Political,russia,0.3333333333333333
26659336.0,0,Legality,russia,0.0
26659192.0,1,Legality,russia,0.6666666666666666
26659555.0,1,Other,russia,1.0
26669206.0,0,Political,russia,0.0
26671921.0,1,Political,russia,1.0
26669741.0,1,Legality,russia,1.0
26659103.0,0,Other,russia,1.0
26658710.0,1,Political,russia,0.6666666666666666
26658435.0,1,Legality,russia,1.0
26658447.0,1,Legality,russia,0.6666666666666666
26661088.0,1,Legality,russia,1.0
26659008.0,0,Political,russia,1.0
26659672.0,1,Political,russia,1.0
26660558.0,1,Economic,russia,1.0
26661929.0,1,Other,russia,1.0
26661438.0,1,Legality,russia,1.0
26671310.0,1,Other,russia,1.0
26667041.0,1,Political,russia,1.0
26670765.0,0,Legality,russia,1.0
26667126.0,1,Political,russia,0.0
26669199.0,0,Political,russia,1.0
26676299.0,1,Morality,russia,1.0
26658948.0,0,Legality,russia,0.6666666666666666
26659261.0,1,Legality,russia,1.0
26658844.0,0,Political,russia,0.6666666666666666
26661313.0,1,Political,russia,1.0
26663266.0,1,Legality,russia,1.0
26662958.0,1,Political,russia,1.0
26662314.0,1,Legality,russia,1.0
26660705.0,1,Legality,russia,1.0
26661081.0,1,Legality,russia,1.0
26660347.0,1,Cultural,russia,1.0
26661568.0,1,Legality,russia,0.6666666666666666
26661134.0,1,Legality,russia,1.0
26659168.0,1,Legality,russia,1.0
26658964.0,1,Political,russia,0.6666666666666666
26658422.0,0,Other,russia,0.6666666666666666
26659156.0,1,Other,russia,1.0
26660933.0,1,Legality,russia,1.0
26670558.0,1,Legality,russia,0.0
26666945.0,1,Other,russia,0.0
26665000.0,0,Political,russia,0.6666666666666666
26665112.0,1,Political,russia,1.0
26666581.0,1,Legality,russia,0.6666666666666666
26665965.0,1,Other,russia,1.0
26662670.0,1,Other,russia,0.0
26658760.0,1,Legality,russia,0.6666666666666666
26658352.0,0,Legality,russia,1.0
26658973.0,1,Legality,russia,0.5
26659406.0,1,Other,russia,1.0
26658739.0,1,Legality,russia,0.6666666666666666
26658560.0,1,Political,russia,1.0
26659754.0,1,Legality,russia,1.0
26658894.0,0,Other,russia,0.6666666666666666
26666450.0,1,Political,russia,1.0
26665218.0,1,Political,russia,1.0
26660655.0,1,Legality,russia,0.0
26660211.0,1,Political,russia,1.0
26660134.0,0,Legality,russia,1.0
26661178.0,1,Legality,russia,1.0
26662129.0,1,Morality,russia,1.0
26661141.0,0,Cultural,russia,1.0
26663038.0,1,Political,russia,1.0
26663074.0,1,Other,russia,1.0
26662633.0,1,Political,russia,1.0
26662832.0,1,Legality,russia,0.6666666666666666
26662000.0,1,Legality,russia,1.0
26661716.0,1,Opinion,russia,1.0
26661206.0,0,Political,russia,0.6666666666666666
26669165.0,1,Legality,russia,1.0
26669085.0,1,Political,russia,1.0
26681618.0,1,Legality,russia,1.0
26664712.0,0,Legality,russia,0.5
26672922.0,1,Political,russia,1.0
26672652.0,1,Legality,russia,1.0
26673798.0,1,Other,russia,1.0
26674707.0,1,Legality,russia,1.0
26664023.0,1,Legality,russia,0.5
26666074.0,1,Legality,russia,1.0
26665586.0,1,Legality,russia,1.0
26665583.0,1,Political,russia,0.0
26661314.0,1,Political,russia,1.0
26662618.0,1,Legality,russia,1.0
26662525.0,0,Legality,russia,1.0
26661587.0,1,Legality,russia,0.3333333333333333
26664212.0,1,Legality,russia,1.0
26659018.0,1,Legality,russia,1.0
26664123.0,1,Legality,russia,1.0
26663774.0,1,Political,russia,0.6666666666666666
26663259.0,1,Political,russia,0.0
26661065.0,0,Legality,russia,0.6666666666666666
26666403.0,1,Economic,russia,0.0
26659721.0,1,Legality,russia,1.0
26660970.0,1,Political,russia,1.0
26658683.0,1,Political,russia,0.6666666666666666
26658753.0,1,Legality,russia,1.0
26658892.0,1,Legality,russia,1.0
26659160.0,1,Legality,russia,1.0
26660045.0,1,Legality,russia,1.0
26658399.0,0,Other,russia,1.0
26658256.0,1,Political,russia,1.0
26658211.0,1,Legality,russia,1.0
26658357.0,1,Legality,russia,1.0
26666658.0,1,Morality,russia,1.0
26669021.0,0,Other,russia,1.0
26670662.0,1,Political,russia,1.0
26675857.0,1,Legality,russia,1.0
26677003.0,1,Political,russia,1.0
26672530.0,1,Legality,russia,1.0
26665331.0,1,Political,russia,1.0
26665682.0,1,Political,russia,0.6666666666666666
26665543.0,1,Other,russia,0.6666666666666666
26669327.0,1,Legality,russia,1.0
26667602.0,1,Legality,russia,0.6666666666666666
26667957.0,1,Political,russia,0.5
26665788.0,1,Legality,russia,1.0
26667433.0,1,Legality,russia,1.0
26668355.0,1,Political,russia,0.6666666666666666
26666112.0,0,Political,russia,1.0
26661091.0,1,Legality,russia,1.0
26660222.0,1,Legality,russia,1.0
26662545.0,1,Other,russia,0.0
26661832.0,1,Political,russia,0.0
26662040.0,0,Legality,russia,0.6666666666666666
26662797.0,1,Legality,russia,1.0
26662601.0,0,Legality,russia,1.0
26658439.0,1,Legality,russia,0.5
26658920.0,1,Legality,russia,1.0
26658811.0,1,Legality,russia,0.6666666666666666
26658692.0,1,Legality,russia,1.0
26660234.0,1,Other,russia,1.0
26667263.0,1,Political,russia,0.0
26667069.0,0,Political,russia,1.0
26660412.0,1,Legality,russia,1.0
26670178.0,0,Legality,russia,0.5
26674654.0,0,Other,russia,1.0
26675529.0,1,Legality,russia,1.0
26677390.0,0,Legality,russia,1.0
26659869.0,1,Legality,russia,1.0
26658911.0,1,Other,russia,1.0
26674315.0,1,Legality,russia,1.0
26682428.0,1,Political,russia,1.0
26672973.0,1,Legality,russia,0.6666666666666666
26672676.0,1,Opinion,russia,1.0
26673690.0,1,Political,russia,0.6666666666666666
26676361.0,1,Legality,russia,0.5
26674043.0,1,Political,russia,1.0
26665516.0,1,Political,russia,1.0
26666219.0,1,Political,russia,1.0
26665491.0,1,Legality,russia,0.3333333333333333
26661108.0,1,Legality,russia,1.0
26659269.0,1,Political,russia,1.0
26663764.0,1,Political,russia,0.6666666666666666
26665746.0,1,Political,russia,1.0
26661161.0,1,Legality,russia,1.0
26662042.0,1,Other,russia,1.0
26662134.0,1,Political,russia,0.5
26661857.0,1,Legality,russia,1.0
26661581.0,1,Legality,russia,1.0
26661730.0,1,Political,russia,0.6666666666666666
26661467.0,1,Legality,russia,1.0
26660457.0,1,Fairness,russia,0.6666666666666666
26661130.0,1,Political,russia,0.0
26663768.0,1,Political,russia,1.0
26663526.0,1,Legality,russia,1.0
26663856.0,1,Political,russia,0.0
26662779.0,1,Legality,russia,0.3333333333333333
26662843.0,1,Political,russia,0.0
26662854.0,1,Legality,russia,1.0
26662710.0,1,Political,russia,0.6666666666666666
26662686.0,1,Legality,russia,0.6666666666666666
26662614.0,1,Legality,russia,1.0
26661906.0,1,Other,russia,0.6666666666666666
26663238.0,1,Legality,russia,1.0
26661845.0,1,Legality,russia,1.0
26669983.0,0,Political,russia,1.0
26669976.0,1,Political,russia,0.6666666666666666
26671273.0,1,Legality,russia,1.0
26670487.0,1,Legality,russia,1.0
26669504.0,1,Political,russia,1.0
26662520.0,0,Legality,russia,1.0
26669932.0,1,Legality,russia,1.0
26669763.0,1,Legality,russia,1.0
26669325.0,1,Legality,russia,1.0
26662727.0,0,Legality,russia,1.0
26660804.0,1,Political,russia,1.0
26661136.0,1,Legality,russia,1.0
26662837.0,1,Legality,russia,1.0
26663297.0,1,Legality,russia,1.0
26658573.0,1,Legality,russia,1.0
26659544.0,1,Political,russia,1.0
26659543.0,1,Political,russia,1.0
26658882.0,1,Legality,russia,0.0
26660753.0,1,Other,russia,1.0
26659046.0,1,Legality,russia,1.0
26660141.0,1,Political,russia,1.0
26672534.0,1,Legality,russia,1.0
26673195.0,1,Legality,russia,0.6666666666666666
26677740.0,1,Political,russia,0.6666666666666666
26670683.0,1,Legality,russia,1.0
26669388.0,1,Political,russia,1.0
26678190.0,0,Legality,russia,1.0
26670329.0,1,Political,russia,1.0
26670524.0,1,Legality,russia,1.0
26668837.0,1,Political,russia,1.0
26664396.0,0,Political,russia,1.0
26663775.0,1,Legality,russia,1.0
26664174.0,1,Political,russia,1.0
26666836.0,1,Legality,russia,1.0
26668530.0,1,Legality,russia,0.6666666666666666
26669370.0,1,Legality,russia,1.0
26668804.0,1,Political,russia,1.0
26669160.0,1,Legality,russia,1.0
26669565.0,1,Legality,russia,1.0
26669376.0,1,Political,russia,1.0
26666449.0,0,Legality,russia,0.0
26669488.0,1,Legality,russia,1.0
26667109.0,1,Morality,russia,0.0
26660702.0,1,Legality,russia,1.0
26678904.0,1,Other,russia,0.5
26679395.0,1,Legality,russia,1.0
26678334.0,1,Political,russia,1.0
26662730.0,1,Legality,russia,1.0
26662109.0,1,Economic,russia,1.0
26665917.0,1,Legality,russia,1.0
26667790.0,1,Legality,russia,1.0
26663633.0,1,Political,russia,0.6666666666666666
26665537.0,0,Legality,russia,0.6666666666666666
26660218.0,1,Legality,russia,1.0
26659208.0,1,Legality,russia,1.0
26659017.0,1,Legality,russia,1.0
26660855.0,1,Legality,russia,1.0
21482613.0,0,Economic,russia,1.0
21482471.0,1,Other,russia,1.0
21482661.0,1,Other,russia,0.6666666666666666
21482639.0,1,Political,russia,0.6666666666666666
21482826.0,1,Political,russia,1.0
21482790.0,1,Political,russia,0.3333333333333333
21483079.0,1,Legality,russia,0.6666666666666666
21485375.0,1,Political,russia,1.0
21483091.0,1,Political,russia,0.6666666666666666
21482624.0,1,Political,russia,0.6666666666666666
21482464.0,1,Legality,russia,1.0
21482612.0,1,Political,russia,0.3333333333333333
21482462.0,0,Political,russia,0.6666666666666666
21482981.0,0,Other,russia,1.0
21482499.0,1,Political,russia,0.6666666666666666
21483664.0,0,Political,russia,1.0
21483456.0,0,Political,russia,0.6666666666666666
21482912.0,1,Political,russia,1.0
21483425.0,1,Political,russia,1.0
21483539.0,1,Political,russia,1.0
21486755.0,1,Political,russia,1.0
21483444.0,0,Political,russia,0.6666666666666666
21482476.0,1,Other,russia,0.6666666666666666
21482911.0,1,Opinion,russia,0.3333333333333333
21483443.0,0,Political,russia,0.3333333333333333
21482444.0,1,Political,russia,0.3333333333333333
21482449.0,1,Legality,russia,0.6666666666666666
21482571.0,1,Political,russia,1.0
21487156.0,1,Political,russia,1.0
21482569.0,1,Other,russia,1.0
21482893.0,1,Political,russia,0.6666666666666666
21488494.0,1,Other,russia,1.0
21485679.0,1,Legality,russia,1.0
21482847.0,1,Political,russia,0.6666666666666666
21488220.0,1,Political,russia,0.3333333333333333
21487232.0,1,Political,russia,1.0
21482516.0,1,Political,russia,1.0
21484917.0,1,Legality,russia,0.6666666666666666
21484123.0,1,Political,russia,1.0
21482631.0,1,Political,russia,0.6666666666666666
21483365.0,1,Political,russia,1.0
21483395.0,1,Political,russia,0.6666666666666666
21482861.0,1,Political,russia,1.0
21482748.0,1,Other,russia,1.0
21482602.0,1,Political,russia,0.6666666666666666
21483007.0,1,Other,russia,1.0
21483571.0,1,Other,russia,1.0
21483353.0,1,Other,russia,1.0
21483412.0,0,Political,russia,0.6666666666666666
21483378.0,1,Political,russia,1.0
21482879.0,1,Political,russia,1.0
21484245.0,0,Political,russia,0.3333333333333333
21482596.0,1,Political,russia,1.0
21482730.0,1,Political,russia,0.3333333333333333
21485672.0,0,Morality,russia,0.0
21483924.0,0,Legality,russia,0.6666666666666666
21482908.0,1,Political,russia,1.0
21483340.0,1,Other,russia,0.6666666666666666
21482923.0,1,Political,russia,1.0
21483461.0,1,Political,russia,1.0
21482927.0,1,Political,russia,0.5
21483329.0,1,Political,russia,1.0
21484854.0,1,Political,russia,0.0
21482770.0,1,Political,russia,1.0
21482518.0,1,Other,russia,0.6666666666666666
21483278.0,1,Political,russia,1.0
21482627.0,0,Political,russia,0.6666666666666666
21483370.0,1,Political,russia,1.0
21488508.0,1,Political,russia,0.6666666666666666
21484474.0,1,Political,russia,1.0
21483275.0,1,Political,russia,1.0
21483377.0,1,Legality,russia,1.0
21487033.0,1,Political,russia,0.6666666666666666
21482771.0,1,Political,russia,1.0
21482812.0,1,Political,russia,0.3333333333333333
21482585.0,1,Political,russia,0.6666666666666666
21484689.0,0,Political,russia,0.3333333333333333
21482782.0,1,Other,russia,1.0
21482583.0,1,Other,russia,1.0
21483239.0,0,Political,russia,0.6666666666666666
21489408.0,0,Political,russia,1.0
21489719.0,1,Political,russia,0.6666666666666666
21483460.0,1,Other,russia,0.6666666666666666
21482975.0,0,Political,russia,1.0
21483383.0,1,Political,russia,0.6666666666666666
21482647.0,1,Political,russia,0.0
21487081.0,1,Political,russia,1.0
21482645.0,1,Other,russia,1.0
21487650.0,1,Other,russia,1.0
21482620.0,1,Other,russia,1.0
21482834.0,1,Other,russia,1.0
21483380.0,1,Legality,russia,1.0
21482752.0,1,Political,russia,1.0
21482745.0,1,Political,russia,1.0
21482777.0,1,Political,russia,1.0
21482739.0,1,Other,russia,1.0
21485001.0,1,Political,russia,0.6666666666666666
21483071.0,1,Political,russia,0.6666666666666666
21483110.0,1,Political,russia,0.6666666666666666
21482918.0,1,Legality,russia,0.6666666666666666
21483222.0,1,Political,russia,0.6666666666666666
21483155.0,1,Political,russia,0.5
21483527.0,0,Other,russia,0.6666666666666666
21495035.0,1,Political,russia,0.6666666666666666
21494312.0,1,Other,russia,0.5
21482860.0,1,Political,russia,1.0
21483137.0,1,Political,russia,0.6666666666666666
21483139.0,1,Legality,russia,0.3333333333333333
21483200.0,1,Political,russia,0.6666666666666666
21489010.0,1,Political,russia,1.0
21482909.0,1,Political,russia,1.0
21485283.0,1,Political,russia,1.0
21497557.0,1,Political,russia,0.6666666666666666
21484896.0,0,Political,russia,0.3333333333333333
21487453.0,0,Political,russia,1.0
21487311.0,0,Political,russia,0.6666666666666666
21494177.0,1,Security,russia,0.6666666666666666
21482559.0,1,Political,russia,1.0
21490061.0,1,Political,russia,1.0
21496399.0,0,Political,russia,1.0
21488039.0,1,Political,russia,1.0
21495089.0,1,Political,russia,1.0
21494238.0,0,Other,russia,0.6666666666666666
21486576.0,1,Political,russia,0.3333333333333333
21490550.0,1,Political,russia,0.5
21495953.0,1,Political,russia,0.5
21485891.0,1,Political,russia,1.0
21482899.0,1,Political,russia,1.0
21487318.0,0,Political,russia,0.3333333333333333
21482720.0,1,Political,russia,0.6666666666666666
21482674.0,1,Political,russia,1.0
21483082.0,1,Legality,russia,1.0
21484877.0,1,Political,russia,0.5
21494481.0,1,Political,russia,1.0
21494437.0,1,Political,russia,1.0
21494856.0,1,Other,russia,1.0
21494869.0,1,Cultural,russia,1.0
21494969.0,1,Political,russia,1.0
21493330.0,1,Legality,russia,1.0
21494020.0,1,Legality,russia,1.0
21494365.0,0,Political,russia,1.0
21493684.0,1,Legality,russia,0.6666666666666666
21488493.0,1,Political,russia,0.6666666666666666
21489202.0,1,Political,russia,0.5
21489258.0,0,Political,russia,0.3333333333333333
21484946.0,1,Political,russia,1.0
21495113.0,0,Political,russia,0.6666666666666666
21492149.0,1,Political,russia,0.3333333333333333
21489739.0,0,Political,russia,1.0
21492860.0,1,Political,russia,0.5
21493497.0,0,Economic,russia,0.0
21494085.0,1,Political,russia,1.0
21493406.0,0,Political,russia,0.5
21493807.0,1,Other,russia,0.5
21495849.0,1,Other,russia,1.0
21488246.0,1,Legality,russia,1.0
21484436.0,1,Political,russia,0.3333333333333333
21483560.0,0,Cultural,russia,0.3333333333333333
21484322.0,1,Political,russia,1.0
21484420.0,1,Political,russia,1.0
21492091.0,0,Political,russia,1.0
21491959.0,1,Political,russia,0.5
